"","DLDR_0058","DLDR_0107","DLDR_0072","DLDR_0085","DLDR_0120","DLDR_0176","DLDR_0117","DLDR_0132","DLDR_0016","DLDR_0127","DLDR_0135","DLDR_0034","DLDR_0071","DLDR_0153","DLDR_0133","DLDR_0180","DLDR_0121","DLDR_0003","DLDR_0062","DLDR_0019","DLDR_0039","DLDR_0139","DLDR_0162","DLDR_0027","DLDR_0159","DLDR_0011","DLDR_0026","DLDR_0164","DLDR_0014","DLDR_0168","DLDR_0129","DLDR_0059","DLDR_0158","DLDR_0065","DLDR_0136","DLDR_0122","DLDR_0053","DLDR_0035","DLDR_0079","DLDR_0049","DLDR_0057","DLDR_0183","DLDR_0174","DLDR_0137","DLDR_0070","DLDR_0116","DLDR_0190","DLDR_0029","DLDR_0008","DLDR_0004","DLDR_0033","DLDR_0038","DLDR_0142","DLDR_0043","DLDR_0024","DLDR_0102","DLDR_0092","DLDR_0140","DLDR_0150","DLDR_0055","DLDR_0088","DLDR_0151","DLDR_0101","DLDR_0179","DLDR_0143","DLDR_0095","DLDR_0156","DLDR_0032","DLDR_0182","DLDR_0064","DLDR_0094","DLDR_0046","DLDR_0109","DLDR_0106","DLDR_0030","DLDR_0110","DLDR_0123","DLDR_0171","DLDR_0105","DLDR_0061","DLDR_0084","DLDR_0175","DLDR_0126","DLDR_0146","DLDR_0145","DLDR_0001","DLDR_0154","DLDR_0166","DLDR_0089","DLDR_0078","DLDR_0013","DLDR_0124","DLDR_0042","DLDR_0114","DLDR_0096","DLDR_0012","DLDR_0115","DLDR_0076","DLDR_0002","DLDR_0097","DLDR_0178","DLDR_0006","DLDR_0155","DLDR_0023","DLDR_0020","DLDR_0100","DLDR_0022","DLDR_0161","DLDR_0074","DLDR_0018","DLDR_0170","DLDR_0063","DLDR_0028","DLDR_0048","DLDR_0080","DLDR_0040","DLDR_0187","DLDR_0021","DLDR_0189","DLDR_0141","DLDR_0131","DLDR_0108","DLDR_0060","DLDR_0177","DLDR_0056","DLDR_0191","DLDR_0152","DLDR_0192","DLDR_0181","DLDR_0069","DLDR_0169","DLDR_0186","DLDR_0036","DLDR_0130"
"12195",3.600439186,3.052869835,3.932071374,2.595580266,3.374808449,3.179219497,3.288332471,2.909503267,3.830606904,3.022552399,3.041422185,4.112369601,4.101847062,3.237654606,2.846149822,2.876769219,3.23366733,3.722767661,3.243845456,3.849777743,3.110139758,2.841654182,2.937169221,4.113641013,3.77025472,4.132519069,3.920873466,2.870484063,3.931615584,3.716664453,2.904850032,3.60016538,2.634497453,4.102305976,2.599865075,2.663067059,3.308046459,4.355744913,3.719430923,3.494934495,3.380556365,3.410812009,3.382063064,2.94537237,4.043789413,3.113730326,3.185261753,4.091173048,3.916980145,3.96981336,4.063168181,3.266878364,2.735465229,3.69071146,3.904860306,3.320885193,2.734493926,4.210169505,2.920639231,3.33883855,2.99257913,2.66721501,2.734355413,3.525653916,2.347241374,3.21874201,2.412243248,4.44214397,2.710928198,4.271560823,2.728028517,3.541966934,3.351145305,2.477787008,4.459939672,3.001179781,2.820178672,3.496619661,2.940281852,3.439010921,2.581356696,3.205866839,2.865591278,2.877929474,2.364685339,3.67967333,2.851836199,2.65637864,3.068875194,3.52778414,4.03651389,2.733156059,3.502269803,3.350340585,3.260330937,4.031212971,3.483105528,3.140416295,4.097573916,3.176106299,2.975669842,4.19788431,2.948706427,3.77724576,4.127133741,2.2768273,3.977172736,3.106476852,2.98943505,4.148927554,2.71892354,3.985037622,4.199821246,4.156028283,3.4209996,3.604187684,3.238301302,4.19905339,3.221836097,2.533725569,3.234492875,2.72550971,3.466569379,3.247094145,3.213013851,2.988415002,3.090564373,3.436082601,3.460414237,3.944739707,2.722648233,2.877387986,3.673293472,2.329422125
"12265",6.515068325,7.147461512,5.92407366,7.313621199,6.584424951,6.85091932,6.664488557,7.08895588,6.22057252,6.977830595,6.929718273,5.944317782,6.1217821,7.246275088,6.83304359,6.935461119,6.879935137,5.930583407,6.449322908,6.23220506,6.757610058,6.800792926,6.991759108,5.784846022,6.892663192,6.141569367,5.940951701,7.072330779,6.148114739,6.978995032,6.916983788,6.172005754,6.867039229,6.215609805,6.507871444,6.809665024,6.131525788,5.915224366,6.427849977,6.221509301,6.194652865,6.811463446,7.271807676,6.756910232,5.951588793,6.934734309,6.737320512,5.803566264,6.207031837,6.201654119,5.983199877,6.313463169,7.12421868,6.261999024,5.908558578,6.881932795,6.818076467,6.175035968,7.090873658,6.573695787,7.195875982,7.219794337,6.960719112,6.613530671,7.363507323,7.32807324,7.101344454,5.733910095,6.886539825,5.763154091,7.593298698,6.472652967,6.828099751,7.254617063,6.043033396,6.699313647,6.886625505,7.128966222,6.987010161,6.367417529,7.289412277,6.961150088,6.969268487,7.15359172,7.410919044,6.110338876,7.230112684,6.97365901,7.061922433,6.74957026,5.880898757,7.089551197,6.367658927,6.619835621,7.711834358,6.331652451,6.471363675,6.954624888,5.921123378,7.667277109,7.12530344,6.204701994,7.483097106,5.841165593,6.082146286,7.093400752,5.727467604,7.239707054,6.718259228,6.05159533,6.887457992,5.921472493,5.666565894,5.990412437,6.81205721,6.395343086,6.905227434,6.455130489,6.592784595,6.844760512,6.771970972,6.884437183,6.181816757,6.890522807,6.316265312,6.941732959,6.985820268,6.645935145,6.669625398,6.091783863,6.996195865,6.691818017,6.244328484,6.7974699
"12306",6.480189083,6.913815214,6.17382912,6.573022591,6.27565,6.958752467,6.230153308,6.034620473,6.088431051,6.404102536,7.095907704,6.103661951,5.667689228,6.847111668,6.530802618,6.55846223,6.288165905,5.716520286,6.369572514,5.793873697,6.312497994,6.559306301,6.654510214,5.874987455,6.555523509,5.963728465,6.151256619,6.73945323,5.691664791,6.643044748,6.784449839,6.265572793,6.940117381,5.991585191,6.569016367,6.403800467,6.283571077,5.774057544,6.35984587,6.255969409,6.021950778,6.700269978,6.986674936,6.887791513,5.752387654,6.493191056,6.680254557,6.010239891,5.854834445,6.115273122,5.759561066,6.584971202,6.864534656,6.335220798,5.912984026,6.725766077,6.741476379,6.349592418,7.122696854,6.428686908,6.444399796,7.193119955,6.83767843,6.729580803,6.487788406,6.588955246,7.09936341,5.707371478,6.952363572,5.922042382,7.260070704,6.467719266,6.503332029,6.963657947,5.758711859,6.775716078,6.491569857,6.941850537,7.068620594,6.166633525,6.798302745,6.798822131,6.790844454,6.525464446,6.876313169,5.986046611,6.941215607,6.800291389,6.464125521,6.686349279,6.024464783,6.898180981,6.37100108,6.627512101,7.153514113,6.085715614,5.927689382,6.717341477,5.716209463,7.185666937,6.789343566,6.210735229,7.165601085,6.058587198,5.881708735,6.637083514,5.820530069,6.92087276,6.810791319,6.04998338,6.425763868,5.833197095,5.704954723,5.668690309,7.051513259,6.220318203,6.620534945,5.990592242,6.422457896,6.856291883,6.728590459,6.793301926,5.908302806,6.905834572,6.373281229,6.480469718,7.089042657,6.912424472,6.702197586,5.77922797,6.887448202,6.532183434,6.50421567,6.545209063
"12337",4.745795466,5.013095377,4.47020071,5.334079826,4.881209406,5.036289067,4.860879275,5.16090967,4.537062967,4.86708353,5.156899403,4.468612061,4.497982933,5.222755729,4.986391908,5.1865397,4.88649186,4.632742207,4.928259921,4.488310557,4.931708539,5.017252392,4.98694827,4.188678066,5.196692111,4.528447745,4.411508585,5.117380466,4.454399093,4.958229184,5.126685321,4.610289597,5.236138695,4.456065677,4.954896612,4.992220687,4.808964608,4.551665123,5.13842024,4.342931401,4.833523319,5.124037882,5.259848723,4.959959906,4.526096055,4.958981856,5.242117258,4.413648551,4.509916504,4.631200302,4.238023946,4.670701076,5.394490602,4.933184543,4.287695126,5.101352425,5.18250177,4.369998629,5.131446887,4.805964561,5.023556675,5.258903374,5.538941246,5.197112998,5.150943901,5.134044845,5.252060178,4.248244193,5.021874736,4.640870058,5.335902117,4.663449884,4.976668169,5.057766102,4.385201705,5.178297525,5.115013106,5.19967262,5.104075544,4.681111373,4.960377296,5.068630456,5.112523715,5.124240522,5.335926346,4.662162319,5.325278256,5.146918746,5.245634386,5.179089136,4.607290485,5.03873616,4.920858866,4.878533989,5.356793776,4.497897704,4.966068315,5.330052623,4.21093286,5.460721235,4.989705902,4.508224431,5.3076551,4.40565664,4.443990846,5.40505301,4.321662985,5.366488755,5.289910035,4.38203682,5.07056494,4.525423094,4.405475385,4.576198629,5.120761094,4.753701226,5.292190722,4.507935599,4.933990615,4.905839421,5.029984546,5.013836401,4.860663819,4.908370808,4.93153684,4.972448253,5.408314776,5.146712752,5.398624038,4.314277658,5.254461027,4.873000669,4.835564901,5.057975479
"12468",7.729026015,8.321036285,7.674962165,8.089251217,7.794460166,8.31543132,8.018280804,8.396642632,7.467596153,8.042337051,8.057380523,7.207426079,7.367523125,8.095635601,8.023144667,8.415819545,7.864297804,7.285292773,7.824249178,7.275108226,7.994154076,8.032739654,8.249704637,7.470976239,8.060028457,7.560395216,7.508659459,8.411396655,7.479409521,8.069383304,8.426206421,7.683181789,8.200935049,7.407479822,8.155996789,8.138732664,7.790242703,7.225835591,7.873947497,7.420263776,7.808470228,8.185853169,8.271602325,8.225350917,7.439349868,8.068634273,8.081742566,7.451193422,7.563712003,7.380965983,7.039228826,7.880806331,8.241533813,7.825428363,7.311634978,8.04416884,8.039358311,7.37067389,8.420146555,7.955279282,8.041744813,8.54894366,8.432745451,8.134174706,7.974403977,7.963469646,8.209302151,7.01486149,8.454502381,7.436280352,8.260599067,7.917797947,7.892230088,8.387162867,7.448337578,8.224329722,8.173516032,8.254382849,8.116007561,7.824396643,8.113238881,8.238555458,8.126557021,8.053810759,8.519556732,7.350049551,8.123378359,8.132775488,7.922597936,8.082011821,7.142950066,8.183476702,7.96668037,7.827584773,8.23809801,7.712382824,7.769895864,8.122703692,7.201361953,8.18471372,8.15073496,7.442130456,8.251365969,7.41683534,7.382590301,8.018639966,7.258357778,8.224042869,8.295706976,7.255923431,8.552106131,7.557017127,7.189704917,7.494027071,8.16167001,7.743009684,8.215376137,7.3391853,8.03558774,8.457329147,7.946548841,8.183761403,7.807215421,8.332355119,7.846973874,8.084657757,8.391922828,7.944147759,8.078959339,7.41158147,8.447321724,7.988534218,7.736735862,8.001408825
"12492",5.630573155,6.232883655,5.483564717,6.260966585,5.976773445,6.123322803,6.10729656,6.102768636,5.779643859,6.266185046,6.373907623,5.373034401,5.566214994,6.47619022,5.996354225,6.315880854,6.268220495,5.335950035,5.677362804,5.668123843,6.39883455,6.210887991,6.329194275,5.144415766,6.431134348,5.576562599,5.155143043,6.504120411,5.430531587,6.382166742,6.233779627,5.559689261,6.370624027,5.313360854,6.03525122,6.164679423,5.41522833,5.383170657,5.987919759,5.1783007,5.681520226,6.207116447,6.477026007,6.237675296,5.54259527,5.979445958,5.802855258,5.238102742,5.649483969,5.54331447,5.411524401,5.652085398,6.39744634,6.070269652,5.318045108,6.43749438,6.310093609,5.746014239,6.207040893,5.705809121,7.000386097,6.469746474,6.966913161,6.10473985,6.193286414,6.660579568,6.433628634,5.46967992,6.237163187,5.298203078,6.730573402,5.606981421,6.272265123,6.238191515,5.347843454,6.100632252,6.229062024,6.253125441,6.102846149,5.680443922,6.382078526,6.363868673,6.213120779,6.159390977,6.476946496,5.385754962,6.239877815,6.400287869,6.998601462,6.213790227,5.621476391,6.555431396,5.731901051,6.033188432,6.539686316,5.838991033,6.156399527,6.082595641,5.58776628,6.276153476,6.177478905,5.673515358,6.272196162,5.243410066,5.765467323,6.596904599,5.24294171,6.289517354,6.146287766,5.484644237,6.106866144,5.514313732,5.285350062,5.283883429,5.978773279,5.578252775,6.266553762,5.63545935,6.212665512,6.157526149,6.31164877,6.040154078,5.573666424,6.243081083,5.603902627,6.088101893,6.54619859,6.264386996,6.340168703,5.521296095,6.174245181,6.097066023,5.67600276,6.370083526
"12533",6.883688283,7.638043241,6.495007568,7.172419703,6.564715696,7.233985301,6.665202762,7.22413328,6.47016053,6.996252148,7.384789855,6.313179693,6.559157936,7.313445093,7.073421387,7.162430102,6.815426383,6.371034243,6.578150837,6.48582786,6.887598536,7.262913298,7.210716854,6.373833643,7.050762888,6.531580635,6.493171089,7.134809897,6.493119112,7.140570853,7.230283124,6.786127619,7.186943157,6.212997409,7.29331159,7.214698909,6.836405518,6.327044601,6.848584718,6.614193011,6.731980794,7.020182585,7.019329922,7.333214582,6.420306696,6.893792876,6.959506199,6.302770476,6.362324362,6.307071299,6.289883935,6.850776538,7.256424803,6.813915368,6.502113689,7.112025927,7.154155946,6.757419002,7.489967035,6.782078892,6.566287194,7.646419811,6.945116634,7.275057368,7.2706346,7.252203653,7.444983871,6.269014708,7.060285425,6.320411966,7.613845511,6.858565061,6.85994055,7.587032272,6.308714521,6.976953388,7.179716653,7.217833953,7.310403529,6.70263712,7.219908854,7.060527476,7.324163553,7.51357685,7.376501089,6.292092241,7.294498605,7.121551194,6.99373844,6.990298441,6.385294006,7.221543129,6.860713614,6.806394514,7.323515628,6.482271722,6.92361333,6.813111023,6.336993602,7.123354632,7.183161395,6.442450948,7.427187682,6.418646958,6.482420433,6.961530972,6.410880574,6.996581462,6.986437414,6.556226368,7.36277973,6.421677376,6.269072241,6.410590308,7.12279481,6.950777834,7.151494388,6.635980838,7.045716917,7.469685905,7.080062829,7.426348569,6.543812378,7.172390325,6.764551181,7.078011218,7.485858471,7.114385294,6.600156233,6.560283201,7.211086665,7.082256093,6.929759352,7.108135998
"12598",8.280645302,9.166520625,8.087548523,9.152887799,8.558583963,8.7116004,8.476174293,8.912602062,8.227892005,8.751919074,9.122277343,7.967408433,8.137186662,8.881906,8.456308275,8.779450022,8.760207478,8.040236108,8.229769117,8.328042857,8.076266821,8.80719288,9.02038259,7.879132193,8.875296182,8.455602178,7.925594278,8.940270977,8.052384075,8.811629184,9.207050502,8.284324854,9.099889843,8.031237137,8.687286879,8.832908219,8.203441416,7.892551376,8.51917437,8.153650035,8.389838916,8.738401299,8.766678344,8.82243824,8.009464605,8.497795896,8.595916782,7.794978145,8.210006647,8.058283143,7.849881674,8.388358397,9.010190388,8.403037292,7.93979764,8.746236705,9.105400241,8.264589342,9.157013643,8.280122612,8.951481468,9.320076733,9.025580204,8.796182858,8.943728011,9.111133036,9.030986058,7.911649575,9.05751545,7.646064895,9.61004976,8.397571877,8.679596303,9.268433233,7.953099473,8.673017707,8.848874105,9.058630754,8.898912044,8.157669317,9.030675748,8.734299244,9.196077659,9.252475718,9.074875492,7.87874038,8.997444578,8.905748572,8.726231819,8.473193548,7.941521072,9.025229211,8.32937317,8.459873144,9.565406279,8.307853317,8.45341268,8.689146479,7.922510985,9.629595858,8.602174239,8.11968141,9.085188647,7.975402358,8.257942612,8.703522132,7.852388159,9.023978363,8.887871895,8.20522869,8.795924443,7.959760523,7.672766405,7.904917951,8.808622137,8.284977627,8.94147144,8.278856475,8.803331746,9.06710699,8.877062011,9.04315006,8.172872395,8.868766187,8.405437656,8.789762406,9.243246286,8.844836189,8.713285314,8.058583993,9.119125489,8.852626797,8.49823228,8.900924914
"12636",6.572769746,7.118127697,6.374974125,7.196231302,7.12095028,6.692404796,6.91262285,7.267378058,6.056519864,6.858046784,7.116364898,6.293823648,6.349365551,7.139265433,6.890965597,6.952313818,7.05311794,6.452770169,6.368709142,6.201062239,6.468272301,7.104582002,7.136465652,6.079922897,7.037458991,6.030800488,6.180969925,7.05448425,6.313840002,6.81853036,6.926617847,6.493640886,7.02894353,6.376005791,6.964274944,7.091716318,6.693949042,6.393854698,6.857859218,6.332046657,6.484893024,7.222746435,6.85909545,6.917990314,6.295300907,6.900167678,7.03992239,6.055839975,5.961685761,6.10166269,6.237128696,6.539016093,7.148983548,6.589960066,6.250295154,6.905029607,7.146130664,6.482979833,7.138349029,6.441629833,7.473982742,7.119889263,7.391320093,6.939591381,7.220984899,7.276116273,7.178434981,6.013385083,7.070313466,6.313614804,7.438776591,6.551713593,7.107011901,6.909363862,6.147609221,6.839227747,6.948776811,6.922997378,6.953300799,6.47678914,6.899972057,6.789938512,6.842971198,7.179766151,6.90531304,6.100260127,7.165180448,7.078910676,7.294566714,6.588035021,6.028728909,7.426544851,6.52394971,6.630380283,7.124297496,6.125109052,6.783704066,6.808794804,6.184342875,7.295709716,6.712836916,5.94905483,7.018909732,6.153645547,5.978407905,7.447779496,6.17131721,6.900120986,6.878470281,6.072388412,7.079929157,6.266607979,6.085650226,6.295267019,6.767111577,6.583729504,7.176994375,5.928943467,6.926361326,6.928472795,7.01334428,6.709200526,6.642516597,6.960627045,6.673051135,6.891671603,7.062703358,6.839843557,6.996003571,6.212872673,6.919268669,6.992752875,6.669219978,7.028570841
"12707",7.289591461,7.766295544,6.834465008,7.648013427,7.13705495,7.29256097,7.184302908,7.450226746,6.600148784,7.21441091,7.692433325,6.778653827,6.68896638,7.530638004,7.498885302,7.642081402,7.775713477,6.653913719,7.156250181,6.607751225,6.90485586,7.276223264,7.764339601,6.44737036,7.185369549,6.556401807,6.660315343,7.65977427,6.480939258,7.493719054,7.567301904,7.117022704,7.680923537,6.729465041,7.111243063,7.427758241,7.042994454,6.318097626,6.935834698,7.278082967,7.017014588,7.285962034,7.640842759,7.422291415,6.764436149,6.892994041,7.071639752,6.752119498,6.628187274,6.439714792,6.671513609,7.298708646,7.806343915,7.237518578,6.870004568,7.148427733,7.745363668,6.663552079,7.431552288,7.336761567,7.811649259,8.048899457,7.635100678,7.247586695,7.562205159,7.315110404,7.646329425,6.518374177,7.473392897,6.807774972,7.89455334,7.215189768,7.23632599,7.417143301,6.504758176,7.35982718,7.489499318,7.494492912,7.561942296,7.138478963,7.361512659,7.607315274,7.660971683,7.399710874,7.923146334,6.422621616,7.60913674,7.525949937,7.687856715,7.551978645,6.419254227,7.58879957,7.223195638,6.955647399,7.649721999,6.907162536,7.182787528,7.103009384,6.411618411,7.505687966,7.455111422,6.669687853,7.714356057,6.80006039,6.469169409,7.325698367,6.75167134,7.744524233,7.390849896,6.322529065,7.428634904,6.739599937,6.533647924,6.531032313,7.049614039,7.0478553,7.374090975,6.589352775,6.831516993,7.526125051,7.303459373,7.200426576,6.935842486,7.540421028,7.190558184,7.425820314,7.776896134,7.424030457,6.293147035,6.866016715,7.526710582,7.387171002,6.888306363,7.524293484
"12949",5.970284066,6.443498908,5.509926988,6.319440872,6.192474517,6.484671618,6.24647139,6.055704074,5.696075694,6.432337999,6.860951821,5.643733998,5.510719882,6.420695107,6.343866913,6.515369684,6.136529583,5.32660461,5.942835667,5.32790425,6.192833355,6.548376741,6.582743344,5.531268297,6.723412919,5.569263958,5.21168392,6.295077889,5.445651673,6.592668003,6.535230315,6.117276276,6.586888815,5.489910245,6.409012784,6.245512206,6.297177943,5.771874949,6.430615086,5.492386313,5.668018971,6.725443996,6.644970645,6.560321566,5.664664036,6.100643005,6.170333512,5.566198846,5.696157499,5.487593711,5.464501878,6.018452045,6.773730354,6.708969386,5.32912577,6.637897797,6.390682039,5.899889747,6.708365347,5.873109088,6.015018309,6.693104878,6.415298956,6.694014172,6.170016635,6.83665085,6.565761652,5.414072213,6.501087504,5.794410965,6.951730297,5.774827431,6.473274795,6.662559774,5.574339044,6.184355806,6.369147755,6.485036583,6.860327813,5.82635898,6.306026991,6.511675269,6.911702551,6.045578931,6.503051461,5.486475601,6.673673225,6.775259015,6.115882554,6.387519883,5.969332472,6.832522392,6.072937968,6.36246657,6.904596344,5.551551314,5.954572676,6.316435055,5.495309742,7.04987762,6.554574832,5.758341847,6.721041846,5.553373307,5.776267336,6.359931543,5.748344176,6.607232349,6.349711202,5.966999321,6.133700414,5.30755087,5.72169394,5.588225713,6.779769401,5.944569873,6.361542513,5.688708931,6.175388874,6.542476434,6.649817506,6.283407243,5.632339477,6.376071798,5.781781811,6.184317208,6.689652685,6.621245564,6.450297908,5.230383684,6.161846944,6.503141189,6.268464472,6.052057589
"13006",2.964512229,0.570477068,2.99789601,0.813580918,2.215408628,1.529405852,2.446257359,0.533636365,3.028322972,2.065057127,1.456459685,3.177186054,3.145220471,1.44014747,1.822766895,1.498257596,1.461534881,2.495617791,2.551388123,2.821702791,2.560452732,0.65629914,1.747152802,2.893222183,1.913819525,3.09573922,2.7345503,1.386362252,2.913604176,1.721481469,1.350748495,2.637416775,1.505913247,2.993869744,1.085690492,1.657018014,2.780184366,2.951354658,1.183378023,3.160220245,2.579102044,1.859697279,1.760106355,1.21231123,3.131091821,2.108234338,1.340655436,2.926030843,3.088046971,3.007836807,2.932116072,2.483788721,1.911192516,2.629547597,2.88997168,1.79363819,1.226493408,2.785036128,0.631751398,2.799276115,1.311721202,0.970142143,0.872738897,1.995920936,1.018915508,1.750424428,1.083917382,3.445067365,1.329679012,3.245608127,0.988343422,2.936517977,2.132665279,0.789731015,3.340254299,2.174982253,1.456923715,1.657339971,0.550715041,2.652809115,1.427882215,1.910410956,1.176134609,0.692574432,1.286682827,2.898192742,1.165590363,1.347050582,1.242904594,1.64195516,2.787527259,1.53760525,2.128626672,2.167601897,1.675368436,3.120243297,2.526753413,1.470564897,3.185267976,0.428872369,1.641601185,2.957152298,2.092352103,3.012033729,3.258745045,1.078887923,3.053445477,1.598476333,1.350229504,3.544253726,1.306663126,2.866142273,3.573960714,3.03023026,0.989215025,2.932073235,1.450196859,2.764116333,1.610031984,1.546436621,1.91715205,1.94641864,2.44260948,1.7248674,2.599448879,2.183326686,1.336111352,2.009510072,1.962387373,2.767725281,1.221170718,1.98430319,2.39937075,1.046115324
"13018",-1.370089696,-5.101948274,1.638225821,-2.222042992,-2.941095858,-2.106182721,-2.507938952,-0.688756057,0.982029319,-0.963139765,-2.841220864,1.342408437,1.550169153,-2.952169953,-1.186693434,-2.698139617,-1.997896737,1.038269487,-3.015427031,1.132246123,-1.432594507,-4.297897171,-2.131992803,1.375687609,-1.716657635,1.86882424,0.999562355,-3.332455995,0.891689399,-2.185409126,-2.304603333,-1.109009148,-2.054801708,0.4626785,-1.20470203,-5.237799749,-1.084270964,1.426828011,-0.897541973,-2.429029614,-2.064754146,-2.17843785,-2.18475209,-1.67521404,1.18649006,-2.603260569,-1.349660065,1.316300437,1.707098362,0.702491596,1.60575573,-2.330908177,-4.856991808,-0.899705471,1.484876984,-2.293824651,-5.040293133,0.009742415,-1.636737438,-1.024258734,-0.64433545,-2.489289475,-2.899850606,-1.831898089,-2.151009494,-1.476644481,-2.086007619,1.519067947,-2.688242896,1.74390113,-3.154614532,-1.606216289,-1.196116487,-2.380193987,2.021366658,-5.173745901,-2.606086083,-1.910344538,-0.923216148,-1.696599716,-1.016902627,-3.870948758,-4.97361251,-4.261621878,-1.883242175,1.113921433,-2.293841256,-1.954118953,-1.479561431,-2.881606796,1.414373841,-3.416591061,-2.162050489,-0.538112763,-3.879220416,1.443285012,-1.904296404,-1.988866722,1.004202417,-2.378482553,-2.18621784,2.074284932,-2.843107644,0.903852077,1.810819252,-1.423612418,1.640004763,-3.083347706,-2.28535907,1.222325631,-3.130742187,1.482537281,1.116831882,1.5914885,-2.711224693,-1.990758905,-1.690284364,2.022052872,-0.839275417,-2.701490893,-4.060127874,-1.223506362,-2.09482465,-2.244758951,-1.021647408,-2.002539859,-3.284475059,-1.588749252,-1.548574546,1.442239366,-2.831940619,-0.54741729,-0.71902395,-2.359877035
"13183",6.982018659,7.671397018,7.157625244,7.500764539,7.27686184,7.561435741,7.438549634,7.652577437,6.981702585,7.281537026,8.058387816,6.935869243,6.717983408,7.791822908,7.629953425,7.45625659,7.405724018,6.795275795,7.451159307,6.913605836,7.235745035,7.617608792,7.599568677,6.9469987,7.300364877,6.642380115,6.791661783,7.679470071,6.714211456,7.387101634,7.60618928,7.181979741,7.633448601,6.806866134,7.529732974,7.510183391,7.32862099,6.63267764,6.755716518,7.208889019,7.214358926,7.270710795,7.495783254,7.763993514,6.879690569,7.236887907,7.40856315,6.858075926,6.87746368,6.94661754,6.842542686,7.588593657,7.900189824,7.254191965,6.798457736,6.414684497,7.657326066,6.895204147,7.910682946,7.368736488,7.415928148,7.977296863,7.737076054,7.161889474,7.772912182,7.54597553,7.732574558,7.027594115,7.324940177,6.951166383,7.679066216,7.315166941,7.324268343,7.669926744,6.645652289,7.384435619,7.582855932,7.496316032,7.561942296,7.348424814,7.709126264,7.745140556,7.869327049,7.673174714,7.869974575,6.915950484,7.605515667,7.483781706,7.555512567,7.409563903,6.867074058,7.604620283,7.247643502,7.365051788,7.797177471,7.296036059,7.014992595,7.205069254,6.757224767,7.49956836,7.336952026,6.618416354,7.976911719,7.006881854,6.867890914,7.180013927,7.063297339,7.514394503,7.540508312,6.83047776,7.693951426,6.88312232,6.656262822,6.889316345,7.287365737,7.21950656,7.325257402,6.650506477,7.386951494,8.052561475,7.182450815,7.684385758,6.87958994,7.488256371,7.149801376,7.414046579,7.522718839,7.269577175,6.741444301,6.834980799,7.443485539,7.578501493,7.044625239,7.490309802
"13365",2.406633608,3.369726941,2.520574232,2.923634464,2.507364643,2.751798274,2.277163163,2.584262438,2.053413953,2.89222053,3.335367868,2.017786233,2.311230423,3.816014372,3.077131706,2.485082207,2.694594228,2.754476521,2.817462983,2.122050356,2.991087086,3.050830984,3.378064889,2.345734387,2.806904321,1.99038622,1.949289149,3.479186285,2.353795152,3.227372399,2.995520391,2.322543438,2.72130228,2.30479884,3.130809037,3.438157284,2.745313906,2.544011551,2.836646537,1.752300151,2.070405437,3.096356269,3.129944435,3.036280866,2.309548456,2.475690773,2.952459549,2.380430775,2.5302206,2.606631581,1.992778853,2.636523961,2.904559424,2.800734247,2.075114427,2.564156344,3.312853692,2.417827154,3.265774717,2.755719749,2.783270723,3.472642484,3.062081353,2.944205899,3.104491239,3.307097884,3.214116105,2.291116,2.961372563,2.40331358,2.995132587,2.329968614,2.673660936,2.536282658,2.506793485,2.820607536,3.082414022,2.859729368,2.752348902,2.695717706,3.280777921,2.999415962,3.30715826,3.205983672,3.56961679,2.191923945,3.320868588,3.013313185,3.117373712,2.899752917,2.473962637,3.193203293,2.943483925,2.870469714,3.13200684,1.761646492,2.895678987,3.167637764,2.472755426,3.349437902,2.547136501,2.224963844,3.545770694,2.132986076,2.179601161,3.057514272,2.36672026,2.83153568,2.808152816,2.115410428,3.059082372,2.523409563,2.226456373,2.547365947,3.016695762,3.210003501,2.910979949,1.860085392,3.221836097,3.540095094,2.951099381,3.286048736,2.357302168,2.884524066,2.134270736,2.362032573,3.07659143,2.906661664,2.699352967,2.2622607,3.060450407,2.989716686,2.467676764,2.95481949
