"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"3796",0.715755195040436,0.944534083481013,5.1449289039811,1.90031456901939e-06,0.000256262575524506,4.824007246826
"11070",1.09598099691913,0.387677021329114,5.13427912763642,1.98273200276714e-06,0.000265320045539516,4.78440384873047
"8279",0.636329306749039,6.43165509716456,5.12933947282349,2.02213728309039e-06,0.000268527482264431,4.76604799596473
"7277",0.447611363278565,7.06795037110127,5.12385829531915,2.06675972201975e-06,0.000272373879729209,4.74568971148724
"232",-0.426257418842747,7.38583563046835,-5.11848659196345,2.11142521697366e-06,0.000276168068229127,4.72574814156947
"12773",0.937457047781772,2.83305002056962,5.11493897498408,2.1414399277205e-06,0.000278003649124073,4.71258368910086
"1928",-0.307591238166884,8.62135723689874,-5.10782437716544,2.20289658924565e-06,0.000283863622714943,4.68619613279244
"12177",-0.336374920029524,5.2448476461519,-5.10591676846053,2.21966595572718e-06,0.000283921389454632,4.67912394375005
"13561",-0.328862790040439,4.85017307334177,-5.09412028850732,2.32617478328662e-06,0.000291832662435613,4.63541843722698
"7339",-0.477866598645702,7.18589310340506,-5.09320747357413,2.33462177173379e-06,0.000291832662435613,4.63203852591533
"6916",-0.247507457935818,6.33629136112658,-5.08940214428073,2.37015985629417e-06,0.000291832662435613,4.61795155569606
"3572",-0.287899473333118,7.31224336318987,-5.08935854845274,2.37057004915516e-06,0.000291832662435613,4.61779019754562
"7744",0.58387514235045,1.78458345126582,5.0886692455995,2.37706493087956e-06,0.000291832662435613,4.61523901856968
"4114",0.637928699680364,4.9564264954557,5.08812868240548,2.38217050275104e-06,0.000291832662435613,4.61323845693842
"1694",0.522944850964699,4.17253025891139,5.08210926714232,2.43975305136283e-06,0.000296796811758796,4.59096825327507
"754",0.511700094691271,2.30168677848101,5.07543809432573,2.50516124280066e-06,0.000301988379042662,4.56630165952766
"10056",0.746862248315148,0.0889938579493671,5.07423397523782,2.51714848017855e-06,0.000301988379042662,4.56185111766184
"8897",-0.335356494758027,6.92797993726582,-5.06881046758327,2.57183948136182e-06,0.000302634866096429,4.54181166885666
"11941",-0.341358272319637,5.73460767702532,-5.06794995761436,2.5806230610325e-06,0.000302634866096429,4.53863310852857
"13814",0.677616750974326,3.37401787201266,5.06745830960254,2.58565467522735e-06,0.000302634866096429,4.5368171721519
"13386",-0.304487221877408,3.31811027177215,-5.06682751991752,2.5921243417089e-06,0.000302634866096429,4.53448743192986
"955",0.523285935987163,1.81505853574684,5.06206416952617,2.64149315313052e-06,0.000306342765945724,4.51689917697678
"3138",-0.414440069754813,5.45963416318987,-5.05552717328527,2.71074386384763e-06,0.000312292054672141,4.49277503430382
"9401",-0.328951199370987,5.59715813920253,-5.04928385140472,2.7785390752837e-06,0.000317996485221285,4.4697489009819
