"","DLDR_0058","DLDR_0107","DLDR_0072","DLDR_0085","DLDR_0120","DLDR_0176","DLDR_0117","DLDR_0132","DLDR_0016","DLDR_0127","DLDR_0135","DLDR_0034","DLDR_0071","DLDR_0153","DLDR_0133","DLDR_0180","DLDR_0121","DLDR_0003","DLDR_0062","DLDR_0019","DLDR_0039","DLDR_0139","DLDR_0162","DLDR_0027","DLDR_0159","DLDR_0011","DLDR_0026","DLDR_0164","DLDR_0014","DLDR_0168","DLDR_0129","DLDR_0059","DLDR_0158","DLDR_0065","DLDR_0136","DLDR_0122","DLDR_0053","DLDR_0035","DLDR_0079","DLDR_0049","DLDR_0057","DLDR_0183","DLDR_0174","DLDR_0137","DLDR_0070","DLDR_0116","DLDR_0190","DLDR_0029","DLDR_0008","DLDR_0004","DLDR_0033","DLDR_0038","DLDR_0142","DLDR_0043","DLDR_0024","DLDR_0102","DLDR_0092","DLDR_0140","DLDR_0150","DLDR_0055","DLDR_0088","DLDR_0151","DLDR_0101","DLDR_0179","DLDR_0143","DLDR_0095","DLDR_0156","DLDR_0032","DLDR_0182","DLDR_0064","DLDR_0094","DLDR_0046","DLDR_0109","DLDR_0106","DLDR_0030","DLDR_0110","DLDR_0123","DLDR_0171","DLDR_0105","DLDR_0061","DLDR_0084","DLDR_0175","DLDR_0126","DLDR_0146","DLDR_0145","DLDR_0001","DLDR_0154","DLDR_0166","DLDR_0089","DLDR_0078","DLDR_0013","DLDR_0124","DLDR_0042","DLDR_0114","DLDR_0096","DLDR_0012","DLDR_0115","DLDR_0076","DLDR_0002","DLDR_0097","DLDR_0178","DLDR_0006","DLDR_0155","DLDR_0023","DLDR_0020","DLDR_0100","DLDR_0022","DLDR_0161","DLDR_0074","DLDR_0018","DLDR_0170","DLDR_0063","DLDR_0028","DLDR_0048","DLDR_0080","DLDR_0040","DLDR_0187","DLDR_0021","DLDR_0189","DLDR_0141","DLDR_0131","DLDR_0108","DLDR_0060","DLDR_0177","DLDR_0056","DLDR_0191","DLDR_0152","DLDR_0192","DLDR_0181","DLDR_0069","DLDR_0169","DLDR_0186","DLDR_0036","DLDR_0130"
"13623",4.950777204,5.76764557,4.728752794,5.93883687,5.16219195,5.484136989,5.366822891,5.639170779,4.497386353,5.237049027,5.871879203,4.554768705,4.668563854,5.702466075,5.275324433,5.480110249,5.022884825,4.957321967,4.853704089,4.781780625,5.017982313,5.574008067,5.68361922,4.523484953,5.405473478,4.59225078,4.483930064,5.458706893,4.701145844,5.170382421,5.475444243,4.686090622,5.806905579,4.699451099,5.690115733,5.410557833,5.036924673,4.418480668,4.859399188,4.39479252,4.64556032,5.272773262,5.691764856,5.574610508,4.670857769,5.050659305,5.349518005,4.578944451,4.681103154,4.818761286,4.400371541,5.025386577,5.605510464,4.881654243,4.255531802,5.427274537,5.486206106,5.242993352,5.764141999,4.751568106,4.98909576,5.794570579,5.52221416,5.513285358,5.629038082,5.446547927,5.696663039,4.543824046,5.330791773,4.500285981,5.808281473,4.689111144,5.21327445,5.735629991,4.578215523,5.3070443,5.242089718,5.905267485,5.646639461,4.640507519,5.715547486,5.47112591,5.821615456,5.540894487,5.738809645,4.654310898,5.720737209,5.859662239,5.500006669,5.189855566,4.592003507,5.868040282,4.820128234,5.025219722,5.846997744,4.730968894,4.959004923,4.779317603,4.915559565,5.638325735,5.447503973,4.575227286,5.751590183,4.604291795,4.867470119,5.379442367,4.670012638,5.921340939,5.422000062,4.669211997,5.542861347,4.59609984,4.495830162,4.540629615,5.337067551,4.750708082,5.24795865,4.675579659,5.213501614,5.955529756,5.457541514,5.212048155,4.652622428,5.730611382,4.802412005,5.353251688,5.731776096,5.270612974,5.092393365,4.655058461,5.606851234,5.60232983,4.77619993,5.45646667
"13668",5.992112001,4.09526842,5.54279697,4.159932487,5.49214182,4.233667281,5.619134167,3.733775979,6.083567346,4.246313601,3.568170072,5.50393519,5.151490342,4.30521789,4.915213144,4.679793888,4.134327555,4.932894801,6.046888997,6.141739654,6.061107013,4.107244293,4.315680845,5.88890144,4.346115014,5.569263958,5.867052674,4.676906108,5.407550118,4.2967938,4.151545701,5.923254131,4.263515134,5.919708961,3.298371605,4.375068748,5.968178955,5.752081567,4.186653155,6.992734684,5.88861088,4.67420312,4.660737961,3.580286693,5.812849182,5.359057086,4.803776814,6.017460602,5.99939471,4.963377536,5.424165841,6.015922111,4.35975405,5.373878232,6.001529468,3.895999907,4.190928048,3.154792748,3.783414193,6.288624222,4.256772793,3.576799715,4.286676362,4.396920602,4.152771254,3.985764838,4.415431526,5.545187008,4.591599797,5.922042382,3.136939914,6.255109257,5.067096814,3.966762903,5.864080896,5.215347621,4.405141173,4.592913322,4.610762424,6.182747895,4.130584985,4.805008275,4.208781843,4.126395407,3.789183167,5.390488995,3.674249496,3.893162154,4.678290738,4.811880161,6.049862515,4.072587901,5.791314536,5.552377771,3.555407812,6.028989449,5.655763425,4.761561132,4.69947118,3.047782202,5.123031121,5.846228645,4.237976284,5.987832669,5.797627801,4.024848083,5.592140374,4.362356929,4.919910547,5.52000618,4.287110328,5.657061251,5.685887991,5.983805923,4.496835438,5.993501303,4.879571244,5.277353059,4.747997245,3.966212039,4.327889411,4.546147851,6.301780131,4.304704868,6.078214926,4.770929069,3.722271774,4.609832208,3.956045846,5.661766454,4.29940192,4.402726504,5.914927244,3.979972967
"13672",2.443314271,1.006576183,2.956673347,0.94788201,2.132153124,1.426312359,2.734554676,1.869239396,2.580863995,1.418289342,0.783270001,2.625047401,3.073070685,1.44014747,1.745288142,1.866645002,1.423567031,2.512200675,2.463544774,2.619123624,2.267845211,1.256691681,1.536385706,2.498746006,1.70184372,2.58019812,2.489217896,1.104949317,2.69483207,1.601187236,0.928057423,2.279687959,1.64563801,2.866677728,0.431334655,1.028986792,2.328805019,2.753188352,2.320881546,2.577396655,2.45880781,1.782391553,1.274679528,1.429122619,2.603995814,2.234682673,1.877408844,3.032507471,2.418472243,2.443573299,2.638670353,1.959768984,1.120288115,2.583377416,3.004988341,2.098492771,1.29955687,2.417827154,1.012355401,2.094135967,2.060536514,1.055031041,1.581276083,1.776911154,1.676809531,1.403773904,0.877466505,2.89757957,1.36486844,2.87895109,0.815011819,2.042072147,1.895381868,1.406402375,2.817833264,2.727120907,1.684591078,0.411583557,1.116312217,2.337670186,1.485597713,1.743761086,1.794571815,1.02378034,0.83922385,2.571269737,1.112151104,1.681469621,2.264599665,1.873280706,2.787527259,1.064535629,2.325215338,2.487422329,1.250062601,2.979951956,2.601231629,2.207530491,3.257417762,-0.056554458,2.061709673,2.706980043,0.765701598,2.747901799,2.640018563,1.945621392,2.633606991,1.308969716,2.067157345,2.611367922,1.434042432,3.329612633,3.255485421,2.978000301,1.700588906,2.058484614,1.358078657,2.585578202,1.764065613,0.571527602,0.984266245,1.334489091,2.561798836,0.693840504,2.242693196,2.015382049,1.161781171,2.160188984,2.060234697,2.823488552,1.149912035,1.643266272,2.516864313,2.004695397
"13722",-1.998120918,-3.516985773,1.977431907,-2.959008586,-2.204130264,-4.913537644,-5.315293874,-3.858681058,1.667920729,-0.963139765,-4.426183365,1.719262742,1.721780531,-2.952169953,-3.112692853,-1.961174023,-3.220289159,1.470380499,-2.530000204,1.827989054,-2.811106131,-2.71293467,-4.939347725,1.755718659,-3.832134852,2.303544105,1.865020232,-3.332455995,1.385504012,-2.92237472,-4.626531428,-3.771974161,-4.376729803,1.548069991,-1.5561744,-5.237799749,-2.437907918,2.145927185,-1.138550072,-2.066459535,-4.872109068,-2.663864677,-2.921717685,-1.67521404,1.596578343,-4.925188663,-1.639166682,2.060741152,2.187988409,1.80202727,2.153243526,-5.138263099,-2.049636886,-4.35913709,1.895945581,-2.293824651,-3.455330632,1.801155793,-3.511206556,-3.687223746,-5.28819164,-2.489289475,-4.484813107,-4.153826184,-2.887975088,-4.936076099,-2.822973213,2.439214639,-3.42520849,2.035857145,-4.739577033,-2.984727912,-4.003471409,-4.702122082,2.321875769,-5.173745901,-2.243516003,-3.132736959,-2.508178648,-3.812076934,-1.379472707,-2.285986257,-2.166257588,-4.261621878,-2.620207769,1.476491513,-4.615769351,-1.954118953,-3.801489526,-0.074251874,1.639247252,-5.001553561,-3.384442911,-2.123075263,-3.879220416,1.817680527,-3.126688826,-0.7664743,1.305858117,-2.378482553,-4.508145935,1.96431209,-2.843107644,1.51227355,2.179601161,-3.008574919,1.506326327,-3.083347706,-1.633282373,2.039461574,-4.715704687,1.934411549,2.129431918,1.902949596,-5.518579615,-5.160683906,-3.564753482,1.505654657,-1.369790134,-4.286453393,-1.738199779,-4.393431363,-2.942821557,-3.829721452,-3.960246863,-4.324467954,-4.021440653,-3.173711753,-3.870502641,1.922568326,-1.246978118,-5.070979246,-2.645023369,-4.68180513
"13814",4.57449319,2.892405163,4.142769639,2.907240025,4.600646114,3.367233127,4.625753733,3.196601377,4.739238133,2.816838718,2.88669959,4.345097524,4.197059403,3.113919237,3.573807674,3.20071366,3.466211369,4.102648715,4.546815393,4.674242522,4.845676234,2.92127135,2.973541611,4.343209986,3.201288149,4.300608814,4.822362335,3.417971859,4.119329899,3.099993093,2.791321087,4.392932766,3.371463047,4.73266038,2.691753113,3.438157284,4.827837341,4.440633811,2.802897745,6.116210695,4.740759429,3.294977998,3.357505959,2.602770707,4.188958315,4.847950543,3.637991543,4.290305229,4.371731231,3.767965434,4.814609098,4.721271688,3.693754977,3.976253265,4.571406948,2.750569468,2.931250421,2.33167051,2.403676831,4.765360707,2.954982343,2.265598027,3.303089452,3.045846161,3.119519449,3.344694671,3.091910173,4.521839696,3.477669043,4.038607756,3.310271517,5.014144542,4.415786557,2.715730433,4.312597956,4.552472258,3.822573187,3.242302472,2.962141286,4.66770333,2.911204454,3.56367947,3.020740927,3.189589233,2.424186351,3.98526445,2.868046427,2.815954953,3.275326071,3.688248812,4.533189859,2.899313247,4.613677356,4.522840448,3.280650921,4.531795182,4.648098234,3.271660828,3.616856652,3.349437902,3.809266679,4.280515197,3.124983108,4.640226281,4.661537126,2.968705005,4.368647709,3.220433042,3.312427471,4.387152765,3.232662544,4.403728441,4.495830162,4.593659599,2.878025166,4.705049365,3.660855652,4.557225006,3.635210547,2.913218951,2.760051088,3.327667826,4.805371293,3.268310631,4.865241988,3.870288901,2.674367617,3.334082888,3.629343246,4.299606057,3.242736068,3.639827188,4.526903985,2.997674969
"13827",-3.872590036,-5.101948274,0.548588608,-2.959008586,-4.526058359,-4.913537644,-3.730331373,-3.858681058,0.488214707,-1.51062756,-2.841220864,0.405602263,0.534902396,-2.952169953,-2.264695946,-1.961174023,-1.104811941,1.083357376,-3.752392625,0.340051008,-3.548071725,-2.71293467,-4.939347725,0.677716147,-1.716657635,0.852882696,0.019191162,-2.595490401,0.562381774,-4.507337221,-2.304603333,-3.035008567,-4.376729803,0.059322806,-1.659267893,-2.430444827,-2.800477998,0.689862417,-1.790626769,-3.651422035,-1.412677449,-2.663864677,-2.921717685,-1.189787213,0.829555515,-2.117833741,-1.349660065,0.721939238,0.625568477,0.999473334,0.792841283,-5.138263099,-3.272029308,-1.551782168,0.649507686,-3.878787152,-3.455330632,1.167283692,-5.096169056,-2.102261246,-2.480836718,-2.489289475,-2.899850606,-2.568863683,-2.887975088,-4.936076099,-4.407935714,0.854252138,-3.42520849,1.269220684,-4.739577033,-2.984727912,-4.003471409,-4.702122082,0.495905169,-5.173745901,-2.606086083,-4.71769946,-2.508178648,-5.397039434,-2.601865128,-3.870948758,-1.803687509,-2.676659378,-1.883242175,0.809066852,-4.615769351,-4.761473875,-3.801489526,-2.881606796,-0.205778088,-5.001553561,-1.268965693,-4.930430186,-3.879220416,0.057631319,-1.011211608,-1.988866722,1.555217586,-2.378482553,-2.18621784,0.515553972,-5.165035739,0.182568105,0.078515036,-3.008574919,0.311678897,-1.860955285,-1.92278899,0.530447927,-1.908349765,0.8724838,0.775794964,0.260843188,-5.518579615,-2.353328984,-2.342361061,0.411327275,-0.632824539,-1.964525299,-0.890202873,-4.393431363,-1.805318033,-3.829721452,-3.223281269,-4.324467954,-0.748422158,-4.758674253,-2.28554014,0.23167238,-5.153868714,-2.749051151,-3.381988963,-1.511880129
"13923",1.412812182,0.183453945,1.145829439,1.338671963,1.451221565,0.86782207,1.884378471,1.426721161,0.654864576,0.146484727,-1.256258363,0.891029091,1.002681357,0.217755048,0.293299507,1.002300101,0.148944651,0.943632613,1.822516211,0.654924345,0.844245698,-0.597457452,0.48691703,0.315146067,0.197612491,1.383397413,1.551204783,0.637170356,0.70324431,0.702116145,-0.378603915,1.150857979,0.378157699,1.612921135,-0.686234941,0.188465006,1.591839425,0.262441193,1.424386122,2.279315302,1.727803774,-0.737865259,0.778722034,0.395175287,1.300446249,2.130093772,0.235302436,1.424553328,0.328586739,0.52740489,1.466030967,1.917019337,-0.609064295,2.27021953,1.691327862,1.547477603,-0.285405631,0.216193293,-0.341281554,1.907722843,1.58217308,-0.904326974,0.941451648,0.704154812,-0.225010075,-0.543758677,-0.320472873,0.782102353,0.481682105,1.231252834,-0.832686437,1.85321533,1.64997083,-0.178560126,1.860901986,1.540499617,-0.128038786,0.639852545,-0.005678308,1.344427552,0.205489794,0.216514083,-0.115631515,-0.56118216,-0.745738651,0.265924527,-1.156337732,0.282920245,0.590827897,0.577824822,0.465599164,1.106970896,0.961331926,1.863985681,0.978760579,1.125802822,2.637076828,1.470564897,1.359297376,0.791442449,1.641601185,0.920810451,-0.641473783,1.767530606,0.333772091,1.239352595,0.842193613,0.541143158,0.884565932,0.972966163,0.142276308,2.094876221,0.838530719,1.324973525,0.631167505,1.347110734,0.207836022,-0.274564135,0.31826586,-0.03852588,1.72123184,1.161157489,1.630068112,0.418206062,1.785707515,0.804815063,-1.082841198,0.370608764,1.857417814,1.84385635,0.518556628,0.420873851,1.903413256,0.362588989
"13939",7.76206978,6.272547872,6.692069941,6.907755182,7.364585925,6.479316396,7.289490983,6.354423162,7.437416107,6.903000369,6.294060893,7.271026242,7.306462106,6.529629479,6.976095386,6.857088586,6.963346223,6.754040859,7.578710925,7.327072326,8.062491779,6.226644544,6.315090423,7.081059623,6.751261374,6.914178875,7.331092859,6.758979391,7.083931883,6.486308839,6.487861627,7.508216631,6.562114655,7.463502976,6.013943016,6.641400569,7.505420887,7.032449982,6.276231244,8.597592626,7.505914783,6.88880442,7.217407277,6.099573019,7.202153321,7.489760778,6.627099312,7.206544971,7.203172954,6.86495486,6.966552178,7.546266384,7.068933457,6.97904216,7.141675061,6.142192787,6.637866824,5.176581437,6.105342288,7.688358766,6.474605622,5.993182385,6.701920182,6.330996711,6.563922858,6.409883497,6.282935295,7.070820569,6.800802229,7.177671794,6.616324605,7.923514577,7.060597672,6.45332865,7.360278933,7.300720563,6.882614833,6.526069572,6.477663289,7.537204295,6.64843329,6.547957973,6.582414483,6.311078348,6.506496704,7.291775965,6.027184873,6.556503948,6.36216015,6.820565889,7.184948185,6.185179728,7.43493788,7.309466637,6.837599046,7.104491284,7.304112161,6.972100547,6.875427164,6.923013642,7.436200099,7.312777322,6.699537342,7.18652278,7.142171057,6.923639833,7.169936244,6.885798945,6.655898185,7.133408449,6.484580918,7.020804274,6.887104547,7.238470038,6.646641453,7.588557033,6.881295925,7.121109695,6.676424421,6.210400384,6.276378686,6.571631394,7.930161066,6.653086505,7.546721823,6.640594803,6.055820152,6.607101382,6.96948843,7.062753372,6.784608225,6.564285411,7.341671981,6.337090491
"14026",-5.457552537,-5.101948274,-0.092957421,-4.543971087,-4.526058359,-2.591609549,-5.315293874,-3.858681058,-0.172298827,-2.403712356,-4.426183365,0.031206749,-0.375830266,-2.952169953,-3.849658447,-2.698139617,-4.805251659,0.487254318,-5.337355126,-0.373644807,-5.133034226,-4.297897171,-4.939347725,0.395316416,-5.417097353,0.646431818,0.019191162,-4.917418496,0.63453156,-4.507337221,-4.626531428,-5.356936662,-4.376729803,-0.03689251,-2.166227882,-5.237799749,-5.60783292,-0.203222379,-3.01301919,-5.236384536,-4.872109068,-4.985792772,-4.506680185,-1.67521404,-0.248446997,-4.925188663,-3.224129183,0.604102748,0.243697841,0.52740489,0.338275419,-5.138263099,-2.535063714,-2.774174589,0.18653571,-3.878787152,-5.040293133,-0.231265684,-5.096169056,-3.687223746,-5.28819164,-4.074251976,-4.484813107,-4.153826184,-4.472937589,-4.936076099,-4.407935714,0.625983151,-5.010170991,0.131717161,-4.739577033,-5.306656007,-5.588433909,-4.702122082,0.580794067,-5.173745901,-5.413441005,-4.71769946,-4.093141149,-5.397039434,-4.186827629,-2.285986257,-2.651684415,-4.261621878,-4.205170269,-0.2195023,-4.615769351,-4.761473875,-3.801489526,-1.296644295,0.248787775,-5.001553561,-4.969405411,-4.930430186,-3.879220416,-0.038583996,-4.711651326,-3.573829222,0.787391028,-2.378482553,-2.18621784,0.060988109,-5.165035739,-1.119994665,-0.120793773,-3.008574919,0.177377805,-4.668310207,-5.092713992,-0.848063696,-4.715704687,0.594182637,0.569344086,-0.259988975,-5.518579615,-5.160683906,-5.149715983,0.331156926,-4.539715135,-4.286453393,-2.475165373,-4.393431363,-3.679787151,-2.244758951,-3.960246863,-4.324467954,-5.606403154,-4.758674253,-3.870502641,0.23167238,-2.346513792,-3.486016745,-4.966951464,-4.68180513
"14081",-5.457552537,-5.101948274,1.77098103,-4.543971087,-4.526058359,-4.913537644,-5.315293874,-3.858681058,1.177285611,-1.51062756,-4.426183365,1.719262742,1.247100085,-2.952169953,-5.434620948,-4.283102117,-3.220289159,0.893879577,-5.337355126,1.249285544,-5.133034226,-4.297897171,-4.939347725,1.163142974,-5.417097353,1.86882424,0.999562355,-4.917418496,1.466804114,-4.507337221,-4.626531428,-5.356936662,-4.376729803,1.035863833,-1.056603391,-5.237799749,-5.60783292,1.512984655,-1.42805669,-5.236384536,-4.872109068,-3.400830271,-4.506680185,-0.296702417,1.336515504,-4.925188663,-2.487163589,1.199261016,1.50308447,1.722955699,1.466030967,-5.138263099,-4.856991808,-4.35913709,1.38647328,-3.878787152,-5.040293133,0.832864653,-5.096169056,-5.272186247,-5.28819164,-4.074251976,-4.484813107,-4.153826184,-4.472937589,-4.936076099,-4.407935714,1.972433565,-5.010170991,1.847924195,-4.739577033,-5.306656007,-5.588433909,-4.702122082,1.95930569,-5.173745901,-5.413441005,-4.71769946,-2.508178648,-5.397039434,-4.186827629,-3.870948758,-1.066721914,-4.261621878,-4.205170269,1.245165967,-4.615769351,-4.761473875,-3.801489526,-2.881606796,1.061702222,-5.001553561,-4.969405411,-4.930430186,-3.879220416,1.64259382,-4.711651326,-3.573829222,1.600305476,-2.378482553,-2.923183434,1.28338053,-5.165035739,0.464967836,1.724231567,-3.008574919,1.534071318,-4.668310207,-5.092713992,1.654436644,-4.715704687,1.781060772,1.88385471,1.238816882,-5.518579615,-5.160683906,-5.149715983,1.4306926,-2.21778704,-4.286453393,-4.060127874,-4.393431363,-5.264749652,-3.829721452,-5.545209364,-4.324467954,-5.606403154,-4.758674253,-3.870502641,1.545332859,-5.153868714,-5.070979246,-4.966951464,-4.68180513
"14172",1.681998815,0.389904823,1.52997293,1.386766251,1.813791644,1.06374228,2.135917238,1.350772308,1.693683825,1.128782725,0.783270001,1.342408437,1.046402735,1.135292888,1.041112483,0.761292002,1.07739139,1.083357376,1.760676957,1.09102346,1.374760415,0.746496949,0.788572729,1.725021862,0.137491499,1.42711879,1.496238323,0.5744346,1.343068746,0.918927534,1.206358586,1.561926576,1.554007535,1.371913036,0.52835911,0.6448433,2.099526212,1.07688554,1.183378023,2.457102421,1.814391459,0.795566942,-0.419217344,-1.67521404,0.669090843,2.172843419,1.073551366,1.557308537,1.032193736,1.245633921,1.560667841,1.43159251,0.097204502,1.980712913,1.77149821,1.902572561,0.451559963,-0.520772302,0.518540788,2.290056177,0.94062705,1.055031041,1.069775745,0.975456833,0.736515777,0.94656695,0.346951788,0.922964888,1.25661555,0.131717161,1.326512158,1.461528318,1.488381688,0.724142673,1.68032974,1.986125436,1.094353635,0.567702759,0.550715041,1.933877444,0.568059873,1.414453461,0.698812832,0.596359117,-0.504730551,1.546032446,0.33842696,0.96644658,1.327793491,0.288318205,1.639247252,1.568302047,1.473538085,2.12485225,0.513097007,1.407215757,2.44822001,1.555453794,1.192647507,1.869444961,1.046442917,1.495925166,0.449674105,1.122861859,2.019136489,1.239352595,0.96957292,0.189670788,1.446444819,1.687989204,1.065655026,1.781060772,1.473766426,1.724243709,1.376238149,1.347110734,0.781021355,1.46866045,1.568809322,1.596189656,1.667792581,1.715093094,2.69525228,0.418206062,1.954636523,1.784056503,0.901391487,1.470144437,1.258780376,1.578122794,1.221170718,1.468179565,2.309172941,1.693234301
"14186",2.089341923,2.264373941,2.361218472,1.86541985,2.319431692,2.141744792,2.03343428,1.633172038,1.928787298,1.231876218,1.802635326,2.121809297,2.431524656,1.691686237,1.531163337,2.126288819,1.670481772,2.528595113,2.410837724,2.277119752,2.14309018,1.891927388,1.979515512,2.405031571,2.233954338,2.075275117,2.277343346,1.457620935,2.436850892,1.558751969,1.602287262,2.59143057,0.908672416,2.160408931,1.265324704,1.773427506,1.85977263,2.249950249,2.581927399,2.263461351,2.595496482,1.700707755,2.093232657,1.429122619,2.480481278,2.274483681,1.600299253,2.126329493,2.141818227,2.11236739,2.324854904,2.210465055,1.409794732,2.652090166,1.847447064,1.547477603,2.05773895,1.924012541,1.503743786,2.243513591,1.767090795,0.569604214,1.243107347,2.074992507,1.199487753,1.884102863,1.373423999,2.462484418,2.189501354,2.533815604,1.191160305,2.35867991,1.942947551,1.637727921,2.708898892,2.102378504,1.766468085,1.996546058,1.929226664,2.619768853,1.743909709,1.743761086,0.070781609,1.967196812,1.409539575,2.431262259,2.042442132,1.578376128,1.242904594,2.327846569,2.116150006,1.792862305,2.448447104,1.577364455,2.003422634,2.069219294,2.819730134,2.040880622,2.520452168,2.479498442,1.273213779,2.361383042,1.404819869,2.028397175,2.284190062,1.849406076,2.254454028,1.901545401,1.675470333,2.039461574,1.727238809,2.457446301,2.767757645,2.111266832,2.357937332,2.640215994,1.618468342,2.550602063,1.968079505,1.139811361,1.612297468,1.672657827,2.648139684,1.898199003,1.889418864,1.741621237,1.844807958,2.035741613,1.555762114,1.972754083,1.475487906,1.670487741,2.564429997,1.508019429
"14238",3.146073808,2.903676276,2.697814617,2.955874801,3.325690683,3.652516395,3.332164553,3.036136705,2.495556682,3.308568975,2.671848718,3.152836193,2.856830491,2.333232266,2.604298042,2.63576112,2.9826509,2.712041254,3.0157917,2.783398903,2.731151919,3.153313941,2.511863387,3.309984362,2.882110665,3.09573922,3.256821022,2.95909845,2.884309869,3.054905203,3.038804489,3.276058536,2.131064837,3.329128169,1.965222972,2.601404039,2.218715568,2.370244483,3.326830813,2.735159018,2.835250064,2.890724175,2.526742816,2.068947055,2.633290121,3.678437681,2.925617937,2.888717684,2.437708461,2.712759932,3.001240432,2.943885943,2.47392507,3.248193224,2.725275194,3.652594308,3.42323124,3.077487022,2.569166861,3.183140973,4.013304555,2.583959507,3.428076229,2.788688322,2.910766704,3.399314255,2.811232806,2.754087976,3.72114804,2.828982631,3.277231255,3.046490819,3.285010203,3.174394865,3.265292241,2.739143435,2.280045953,2.539688383,2.962141286,2.527773069,2.413085213,2.538442178,2.444240005,2.078228124,2.453041213,2.988390551,2.802083164,2.785420585,3.338061827,2.846313658,2.732821367,3.173372121,2.737953721,3.541245029,2.750136204,2.487139302,3.370497715,4.003599606,2.65475326,3.349437902,3.380597314,3.182617553,2.252816776,3.308505094,2.179601161,4.171334171,2.671574842,3.119592352,3.277973415,2.679673936,2.560419718,2.976231725,3.084841767,2.600153361,3.533988436,2.077720833,2.543770975,2.653085021,2.599836217,2.427792124,3.119781216,3.368119869,3.223090382,3.247094145,3.446312482,3.396631235,2.665059874,3.224319321,4.101040913,2.767725281,3.349957024,2.829887562,3.115197578,2.802010647
"14263",-3.872590036,-3.516985773,0.2173827,-4.543971087,-4.526058359,-4.913537644,-5.315293874,-3.858681058,0.231056867,-1.751635659,-2.841220864,0.320713366,0.18976691,-1.367207452,-5.434620948,-4.283102117,-4.805251659,0.733414905,-3.752392625,0.11178202,-3.548071725,-1.975969076,-4.939347725,0.043844046,-5.417097353,-0.732079805,0.692380846,-4.917418496,1.426726675,-4.507337221,-4.626531428,-2.549581739,-4.376729803,0.390528714,-1.369761276,-5.237799749,-4.022870419,0.262441193,-2.276053596,-5.236384536,-4.872109068,-4.985792772,-4.506680185,-0.827217134,0.04105962,-4.925188663,-3.224129183,0.003710207,-0.045808776,1.127797431,1.137976769,-5.138263099,-4.856991808,-4.35913709,1.043171535,-3.878787152,-5.040293133,1.735567452,-5.096169056,-3.687223746,-5.28819164,-4.074251976,-4.484813107,-4.153826184,-4.472937589,-4.936076099,-4.407935714,1.224620588,-3.42520849,0.428698898,-4.739577033,-3.721693506,-5.588433909,-3.117159581,0.580794067,-5.173745901,-5.413441005,-3.132736959,-4.093141149,-5.397039434,-2.601865128,-2.285986257,-4.97361251,-4.261621878,-4.205170269,0.628494606,-3.03080685,-3.176511374,-3.801489526,-2.881606796,0.083728529,-5.001553561,-4.969405411,-4.930430186,-3.879220416,-0.373003035,-4.711651326,-3.573829222,1.600305476,-2.378482553,-2.923183434,0.260296917,-3.580073239,0.258516958,-0.352119319,-3.008574919,0.246090555,-4.668310207,-5.092713992,0.671310463,-4.715704687,0.168876803,0.328335987,-0.535623418,-5.518579615,-5.160683906,-5.149715983,0.15607022,-2.21778704,-2.701490893,-4.060127874,-4.393431363,-5.264749652,-3.829721452,-5.545209364,-4.324467954,-3.284475059,-4.758674253,-3.870502641,0.387791582,-3.568906213,-5.070979246,-3.381988963,-4.68180513
"14280",1.310631788,-0.147751963,1.096076404,0.500423033,1.028530493,0.444014361,2.05102834,-0.15824134,1.282895799,-0.001613912,-0.966751746,1.384843703,1.284094293,-2.952169953,0.448022102,0.574878878,0.052729336,0.675699407,1.822516211,1.77691487,1.170746523,-0.838465552,0.48691703,1.525713053,0.811721337,0.975739444,1.409650638,0.367983723,1.00490001,0.621945796,0.502751589,2.126879116,0.378157699,0.314579861,-0.799445551,-0.028346383,1.447449516,0.95904905,0.446412428,1.982783984,1.973380983,0.742127683,0.447516125,-0.827217134,1.263452041,0.957454386,0.235302436,2.015298181,0.625568477,0.617602699,0.537584228,0.927826092,-0.950101213,2.27021953,1.043171535,-0.178347434,-0.396436943,-0.231265684,-0.238188061,2.111518045,1.015589108,-2.489289475,0.559581012,0.238491239,-1.665582667,-0.543758677,-1.238010713,0.782102353,-0.617853568,0.674859486,-1.039137315,1.969468399,1.444989092,0.724142673,0.206398552,1.130034847,0.01282375,0.140281535,-0.186250553,1.782869656,-0.279937033,0.652613198,0.580976342,-0.354731283,-1.397815347,-0.108470988,-1.156337732,-0.237911919,0.590827897,1.510710627,1.1054236,0.424711193,2.361511467,1.135659005,-1.557292321,1.407215757,2.133838725,-0.114397604,-0.334599496,-0.056554458,0.621137082,1.138990621,-1.705604121,1.20193343,1.232843182,1.239352595,0.928350257,0.689241797,1.174072549,1.620085139,-0.071848497,1.061961599,1.116831882,0.074430064,1.326910436,2.370697554,0.87265183,1.179153833,0.81783687,0.105864029,-0.600696255,0.560764947,1.790532784,-0.129281734,1.767673592,0.804815063,-1.699512558,0.450779112,1.338950725,1.079669287,0.203683291,0.483609606,1.903413256,1.099554583
