"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"6454",0.554567408050703,4.42963004911194,7.93212601041977,7.8453775139205e-13,8.63984612292511e-11,18.7797404905124
"4132",0.385287081611894,5.66516408009702,7.93070308523818,7.90661788558785e-13,8.65252523328482e-11,18.7722007764486
"642",0.451451221802451,5.22584912285075,7.92889031906652,7.98532400312666e-13,8.66897978957051e-11,18.7625960667767
"9169",-4.10580427531993,-2.17894451404478,-7.92806767338857,8.02129739149915e-13,8.66897978957051e-11,18.7582376321832
"16086",-2.44402146933217,-2.2172571258806,-7.91958545944289,8.40172352812114e-13,9.02407341909308e-11,18.7133073199439
"14785",-3.23614124402797,-1.75085787552985,-7.91247960823902,8.73416349733828e-13,9.32318171460115e-11,18.6756803393874
"5397",0.612465336489517,4.59280387688806,7.91136737410013,8.78736667353212e-13,9.32318171460115e-11,18.6697918783255
"12931",-2.76590282011014,-2.47935624666418,-7.90555019470535,9.07091256811092e-13,9.55995104215065e-11,18.6389988492126
"8784",-2.93404862951399,-2.54158189051493,-7.90455318279404,9.12041306320119e-13,9.55995104215065e-11,18.6337219878692
"6905",0.490289237819936,5.34584667554478,7.90219375597426,9.23862623295632e-13,9.62587403912814e-11,18.6212352218333
"7501",0.44557506456119,6.25901519309701,7.89802634162313,9.45115027289955e-13,9.7594174497551e-11,18.5991832161753
"10705",0.354793871386364,5.24563476208955,7.89748763094628,9.47897441958972e-13,9.7594174497551e-11,18.5963329054599
"8188",0.532489723173077,6.20451214178358,7.8905403625801,9.84516487937599e-13,1.00768158177143e-10,18.5595810450824
"5381",0.630569278342664,9.2075493293209,7.88870974977557,9.94397109679885e-13,1.01134734555225e-10,18.5498987583565
"4123",0.758259361615383,5.58894945920895,7.88773054002855,9.99722663419469e-13,1.01134734555225e-10,18.5447199444587
"12166",-1.08189581220454,1.24551686109701,-7.88283122851907,1.02679619025775e-12,1.03226348297891e-10,18.5188119761268
"15216",0.864809667604895,5.09599428223881,7.88185742057519,1.03226348297891e-12,1.03226348297891e-10,18.5136630657172
"12176",-0.885261271839159,1.9801814998209,-7.87888136750411,1.04915173465122e-12,1.04315658188179e-10,18.4979288611326
"9408",-2.46254820863811,-0.17281048838806,-7.87705044784095,1.05967759872269e-12,1.04380513689508e-10,18.488249933479
"9741",0.428504470849648,7.10402544029851,7.87668314700905,1.06180177718637e-12,1.04380513689508e-10,18.4863083380606
"17187",-2.73777974460315,-3.01871991659702,-7.87523557563221,1.07021460475504e-12,1.04616483835605e-10,18.478656612934
"8324",-1.60680992913112,0.38709254711194,-7.86963101708807,1.10341489621537e-12,1.07259325106969e-10,18.4490360785479
"310",-0.985986039777972,0.838502053179105,-7.8656543129527,1.12758993149414e-12,1.09000360044434e-10,18.4280233542953
"598",1.00732268255594,4.67878395624627,7.8482993768928,1.23939403421385e-12,1.19146166824978e-10,18.3363642611457
"12337",0.381514459536714,4.95663732223134,7.84020937234671,1.29520424437343e-12,1.23565719340818e-10,18.2936617101671
