"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"9859",0.534521503108301,3.72901459269403,5.63157242585181,1.01984011899926e-07,8.69863630911134e-06,7.49399832355024
"6631",1.13084869950911,0.975234748335821,5.6270470922926,1.04166412497227e-07,8.84144184122805e-06,7.47394282322931
"4269",-0.466162698454453,5.79492391888806,-5.62166606616756,1.068210197483e-07,9.02274632825443e-06,7.45010768954221
"12699",-0.412743288387648,6.32004584838806,-5.61413699895198,1.10646736687193e-07,9.25907193912619e-06,7.41678095601192
"8263",-0.392678325506073,5.58081488914925,-5.61406655095563,1.10683158812543e-07,9.25907193912619e-06,7.41646925171571
"2036",-0.454019572209514,4.17272975315672,-5.60489788581601,1.15524921073316e-07,9.61786424246745e-06,7.37592174738859
"15488",0.86291306014575,6.96124800078358,5.60115233022354,1.17561949904621e-07,9.71559684445446e-06,7.35936894050397
"13623",-0.365338166926114,5.25582222515672,-5.60069044073165,1.17815570929879e-07,9.71559684445446e-06,7.35732816735809
"6172",-0.426094083247975,3.23357466047761,-5.5932765472334,1.21960520233672e-07,1.00099672267259e-05,7.32458521062897
"9645",0.59631673734413,3.17280222708209,5.58503009884941,1.2673862014866e-07,1.03229035622434e-05,7.2881962462428
"3038",0.756564378991902,2.86836029124627,5.58465569137318,1.26959848409201e-07,1.03229035622434e-05,7.28654487838602
"6986",0.649075131604252,1.5851564725,5.58219542897475,1.28422983699151e-07,1.03636639582472e-05,7.2756952774121
"15514",0.759988312222673,2.51046956876119,5.5818121872831,1.28652380171344e-07,1.03636639582472e-05,7.27400546743565
"173",0.847142422800607,1.75460926152239,5.57650088347485,1.31873135360706e-07,1.05741592409045e-05,7.25059384401617
"5524",0.41885486494838,3.87057582332836,5.57488042563095,1.32871383568935e-07,1.05778146473314e-05,7.24345374959799
"2470",0.897533095398786,0.510378434485075,5.57445518866494,1.33134563664688e-07,1.05778146473314e-05,7.24158027099902
"13561",-0.335555331381581,4.73615279796269,-5.57194393330541,1.34699214363769e-07,1.06534833178617e-05,7.23051813590777
"3314",0.43183610320749,7.98594812214925,5.56379993159814,1.39898136571298e-07,1.10146044178307e-05,7.19466452569764
"16",0.964105129787451,3.86471572661194,5.56220981460915,1.40935886582593e-07,1.10206156661192e-05,7.18766783666066
"12977",-0.361953316993927,4.39962555682836,-5.56174413455379,1.4124122376693e-07,1.10206156661192e-05,7.18561902435716
"2665",1.14160127920749,1.06239324753731,5.55996123062475,1.42416230463086e-07,1.10626893306147e-05,7.17777590357294
"12205",0.473970120546559,4.17582994075373,5.5557457562855,1.45232556656831e-07,1.12153436794016e-05,7.15923783932717
"8703",-0.401752398514171,6.65228580022388,-5.55509735296453,1.45670555835906e-07,1.12153436794016e-05,7.15638716840353
"5442",0.701611325706479,2.18077908370896,5.55240321119227,1.47504336688672e-07,1.13064998166647e-05,7.1445446938339
"11941",-0.360993002700406,5.64833279789552,-5.55009576680666,1.49092843050528e-07,1.13781380222771e-05,7.13440479308814
"3572",-0.358513532064777,7.1551353244403,-5.54261049816874,1.54361924053201e-07,1.17288099498939e-05,7.10152906119988
"9019",0.824891874318826,1.33747419399254,5.53908135235355,1.56908932066431e-07,1.18439006509413e-05,7.086038272851
"11407",1.24963368156478,0.235280475940299,5.53862949810398,1.57237991400427e-07,1.18439006509413e-05,7.08405534600488
"4630",0.568876802319837,8.04164410515672,5.5333459473445,1.61136128781553e-07,1.20852096586164e-05,7.06087625851884
"11589",1.0028694739251,0.034753788641791,5.53034530290932,1.63391873023992e-07,1.22017965262552e-05,7.04771838763164
"7663",0.661372257425103,5.75364975189552,5.52058766262978,1.709427405667e-07,1.27111268626521e-05,7.00496129213446
"7329",-0.228147606512143,5.56475959120149,-5.51256757757064,1.77403536168097e-07,1.3081394649177e-05,6.96985277431753
"990",0.529471675551619,3.59816912796269,5.51254042198948,1.7742581248309e-07,1.3081394649177e-05,6.96973395211406
"9644",0.656211832069838,0.744765417664179,5.51008232594359,1.79453609373298e-07,1.3175075118546e-05,6.95897977838081
