"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"7129",0.556889597458134,4.5570769365,9.36538364421913,2.57267881238028e-16,2.23823056677085e-14,26.5935085254838
"836",0.44713803907656,5.27337670792537,9.36190805176924,2.62418050284462e-16,2.27167864425355e-14,26.5741162202519
"1875",0.491663176813399,5.70959136043284,9.35396542148531,2.74576471257357e-16,2.36516366330595e-14,26.5298049258725
"8195",-1.05222185007177,6.49926621208209,-9.35249023903911,2.76895700649536e-16,2.37339171985316e-14,26.5215757934695
"7026",-1.32759516619258,5.88347837407463,-9.34877448493981,2.82824356777467e-16,2.4123253960431e-14,26.5008489967538
"17026",-1.63523796521411,0.552737020477612,-9.34507325063238,2.88855591444947e-16,2.45174989811809e-14,26.4802047641977
"4131",0.3902937473445,5.06571837399254,9.34083136575101,2.95925596098378e-16,2.49956571461737e-14,26.4565468992778
"6982",0.709142868069381,4.58460939084328,9.33762149968419,3.01389901923309e-16,2.53342236399303e-14,26.4386461915603
"7228",0.593949592514351,7.29290253341791,9.32776663931564,3.18802458628726e-16,2.66690518275954e-14,26.3836952647271
"9493",-1.18264039085885,5.93373498036567,-9.32534240876135,3.23237271955449e-16,2.69106628326546e-14,26.370179423889
"637",0.64687563920933,5.2864980654403,9.32268689576788,3.28165765554544e-16,2.71908777173765e-14,26.355374895159
"16027",-1.37611206999521,2.27862794434328,-9.31762398865526,3.37770672522123e-16,2.77499565811897e-14,26.3271513799208
"6972",0.557014909065795,6.86851397118657,9.31745143360829,3.3810291926507e-16,2.77499565811897e-14,26.3261895129296
"11752",-1.17795087140072,3.89263114627612,-9.31594973177529,3.41008160241966e-16,2.78570046394846e-14,26.3178187807496
"11637",0.732717613188998,5.61033990152239,9.31429118181619,3.44245760871632e-16,2.79900758839551e-14,26.3085740577509
"540",0.599559323431818,6.95034089359701,9.31231338445822,3.48146616943486e-16,2.81755866735659e-14,26.2975502771879
"1876",0.638944860157896,6.35856663474627,9.30594173379193,3.61015580254421e-16,2.90818106316062e-14,26.2620393036902
"8817",-1.00611762218062,4.04479238141791,-9.30071523889087,3.71924696415737e-16,2.98225332609854e-14,26.2329141646026
"3443",0.638375108221293,6.58397614173881,9.2944867683949,3.85354941275816e-16,3.07576879733909e-14,26.1982096320591
"7164",0.64843825949402,7.11667119663433,9.2880410164307,3.99762651508108e-16,3.16907105474015e-14,26.1622992641265
"6269",0.734218421023931,5.71663680344776,9.28763535379748,4.00687144852203e-16,3.16907105474015e-14,26.1600394144784
"5581",0.623439235139956,5.87125432759701,9.28591951606476,4.04621108224432e-16,3.18559411261239e-14,26.1504811088493
